,下摆围,中腰围,前胸宽,前衣长,右袖口,右袖长,后中长,后背宽,小臂围,左袖口,左袖长,肚围,肚高,肩宽,胸围,袖肥,领围
4864,105.0,100.0,0.0,76.0,22.0,62.0,74.0,0.0,0.0,22.0,62.0,0.0,0.0,45.2,106.0,40.5,40.0
4865,114.0,97.0,19.5,74.5,24.0,0.0,74.0,21.8,0.0,0.0,64.5,102.5,0.0,46.0,106.0,40.0,42.5
4866,108.0,89.5,0.0,77.0,24.5,62.0,76.0,0.0,0.0,24.5,62.0,81.0,0.0,45.0,98.5,37.0,41.0
4867,114.0,96.0,19.5,75.0,24.0,65.5,75.0,21.5,34.0,24.0,65.5,104.0,50.0,46.0,106.0,19.5,42.0
4868,114.0,97.0,19.5,74.5,24.0,0.0,74.0,21.8,0.0,0.0,64.5,102.5,0.0,46.0,106.0,40.0,42.5
4869,108.0,89.5,0.0,77.0,24.5,62.0,76.0,0.0,0.0,24.5,62.0,81.0,0.0,45.0,98.5,37.0,41.0
4870,109.0,102.5,0.0,74.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,48.0,117.0,42.5,41.0
4871,106.0,97.5,0.0,76.0,24.5,69.0,76.0,0.0,0.0,24.5,69.0,0.0,0.0,46.0,119.0,43.0,41.5
4872,114.0,98.0,0.0,69.0,24.0,60.5,69.0,0.0,0.0,24.0,60.5,0.0,0.0,41.0,107.0,37.0,35.5
4873,125.0,125.0,0.0,86.0,26.5,68.5,86.0,0.0,0.0,26.5,68.5,0.0,0.0,51.0,129.5,46.0,48.0
4874,111.0,109.0,0.0,73.0,23.5,64.5,73.0,0.0,0.0,23.5,64.5,0.0,0.0,47.5,117.5,44.0,40.0
4875,98.0,87.0,0.0,73.0,23.5,62.5,73.0,0.0,0.0,23.5,62.5,0.0,0.0,43.0,103.0,35.0,37.0
4876,97.5,90.0,0.0,72.0,24.0,62.0,72.0,0.0,0.0,24.0,62.0,0.0,0.0,46.0,102.0,37.5,39.0
4877,103.0,93.0,0.0,0.0,24.0,60.5,74.0,0.0,0.0,24.0,60.5,2.0,0.0,44.0,103.0,38.5,40.0
4878,108.0,97.0,0.0,74.0,24.0,60.0,71.0,0.0,0.0,24.0,60.0,93.0,0.0,45.0,108.0,40.0,42.0
4879,123.0,120.0,0.0,0.0,27.0,63.0,77.0,0.0,0.0,27.0,63.0,0.0,0.0,49.0,125.0,47.0,45.0
4880,104.0,99.0,38.0,0.0,25.0,61.0,72.0,44.0,0.0,25.0,61.0,0.0,0.0,44.0,106.0,41.0,39.0
4881,106.0,105.0,0.0,0.0,24.5,56.0,69.0,0.0,0.0,24.5,56.0,0.0,0.0,44.5,107.0,40.0,41.5
4882,108.0,105.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.5,62.0,0.0,0.0,46.0,111.0,40.0,42.0
4883,88.0,77.0,0.0,66.0,21.5,57.0,66.0,0.0,0.0,21.5,57.0,0.0,0.0,41.0,85.0,30.0,33.5
4884,110.0,88.0,0.0,77.0,25.5,67.0,77.0,0.0,0.0,25.5,67.0,0.0,0.0,48.5,107.0,41.0,38.0
4885,109.5,101.0,0.0,75.0,24.0,65.0,75.0,0.0,0.0,24.0,65.0,0.0,0.0,49.0,111.5,42.5,40.5
4886,109.0,97.5,0.0,79.0,24.0,68.0,79.0,0.0,0.0,24.0,68.0,0.0,0.0,48.0,108.5,38.0,41.0
4887,95.5,80.0,0.0,73.0,23.5,61.0,73.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,97.5,35.5,40.5
4888,95.5,80.0,0.0,73.0,23.5,61.0,73.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,97.5,35.5,40.5
4889,112.0,98.0,47.0,78.0,23.5,66.0,76.0,45.5,28.5,23.5,66.0,101.0,0.0,47.0,112.0,42.0,42.0
4890,117.0,112.0,0.0,-1.0,0.0,67.0,77.0,0.0,-1.0,26.0,67.0,1.0,0.0,48.0,119.1,42.9,44.1
4891,97.0,89.0,0.0,72.0,23.0,62.0,72.0,0.0,0.0,23.0,62.0,0.0,0.0,44.0,98.0,36.0,41.0
4892,112.0,110.0,46.5,0.0,21.5,65.0,77.5,49.0,0.0,21.5,65.0,110.0,0.0,50.0,120.0,48.0,44.0
4893,95.0,83.0,0.0,0.0,23.0,60.0,72.0,0.0,0.0,23.0,60.0,0.0,0.0,43.0,93.0,37.0,38.5
4894,112.0,110.0,46.5,0.0,21.5,65.0,77.5,49.0,0.0,21.5,65.0,110.0,0.0,50.0,120.0,48.0,44.0
4895,111.0,107.0,48.5,0.0,20.5,62.5,75.0,47.0,0.0,20.5,62.5,108.0,0.0,49.0,114.0,45.0,47.0
4896,107.0,96.0,45.5,0.0,20.5,70.5,80.0,46.0,0.0,20.5,70.5,102.0,0.0,47.5,109.0,40.0,42.8
4897,103.0,94.0,42.0,0.0,19.5,61.5,72.5,44.5,0.0,19.5,61.5,97.0,0.0,46.5,101.0,39.0,40.0
4898,103.0,94.0,42.0,0.0,19.5,61.5,72.5,44.5,0.0,19.5,61.5,97.0,0.0,46.5,101.0,39.0,40.0
4899,95.0,90.0,42.5,0.0,20.0,59.7,71.5,39.5,0.0,20.0,59.7,91.0,0.0,41.8,101.0,38.0,40.0
4900,105.0,95.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,38.5,41.0
4901,95.0,90.0,42.5,0.0,20.0,59.7,71.5,39.5,0.0,20.0,59.7,91.0,0.0,41.8,101.0,38.0,40.0
4902,95.0,90.0,42.5,0.0,20.0,59.7,71.5,39.5,0.0,20.0,59.7,91.0,0.0,41.8,101.0,38.0,40.0
4903,108.0,100.0,0.0,0.0,25.0,61.5,73.0,0.0,0.0,25.0,61.5,0.0,0.0,45.5,106.0,40.0,42.0
4904,122.0,116.0,42.0,0.0,26.0,63.0,77.0,0.0,0.0,26.0,63.0,121.0,54.0,50.0,123.0,47.0,44.0
4905,112.0,109.0,0.0,0.0,25.0,59.0,76.0,0.0,0.0,25.0,59.0,0.0,0.0,46.0,112.5,39.5,41.0
4906,95.0,85.0,0.0,68.0,23.0,59.0,66.0,0.0,0.0,23.0,59.0,0.0,0.0,43.0,95.0,34.0,38.0
4907,97.0,89.0,2.0,0.0,24.0,59.0,70.0,0.0,0.0,24.0,59.0,4.0,0.0,43.0,99.0,37.0,40.0
4908,104.0,96.0,1.0,0.0,24.0,66.0,73.0,1.0,0.0,24.0,66.0,2.5,0.0,43.0,100.0,38.0,40.5
4909,105.0,100.0,0.0,0.0,25.0,60.0,74.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,109.0,39.0,41.0
4910,101.0,97.0,0.0,0.0,24.0,63.0,76.0,0.0,0.0,24.0,63.0,0.0,0.0,45.5,103.0,39.0,38.5
4911,104.0,102.0,46.0,0.0,19.8,62.0,72.5,44.0,0.0,19.8,62.0,103.0,0.0,46.5,110.0,40.0,40.5
4912,107.0,105.0,47.0,0.0,20.0,69.0,78.5,48.8,0.0,20.0,69.0,105.0,0.0,50.0,115.0,42.0,43.25
4913,105.0,99.0,0.0,0.0,25.0,65.0,74.0,0.0,0.0,25.0,64.5,0.0,0.0,46.0,110.0,40.0,42.0
4914,108.0,102.0,43.5,0.0,21.2,62.8,74.5,43.0,0.0,21.2,62.8,104.0,0.0,48.5,113.0,40.0,42.0
4915,104.0,94.0,0.0,72.0,23.0,63.0,74.0,0.0,0.0,23.0,62.0,0.0,0.0,44.0,104.0,38.0,40.0
4916,115.0,113.0,0.0,78.0,25.0,63.0,78.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,117.0,41.0,42.0
4917,103.0,92.0,0.0,76.0,23.5,91.5,74.0,0.0,0.0,23.5,61.5,0.0,0.0,46.0,102.0,36.0,40.0
4918,114.0,122.0,0.0,79.0,27.5,61.0,77.0,0.0,0.0,27.5,61.0,0.0,0.0,50.0,127.0,47.0,45.0
4919,87.0,78.0,0.0,62.0,23.0,52.0,64.0,0.0,0.0,23.0,52.0,0.0,0.0,41.0,89.0,33.0,36.0
4920,104.0,96.0,0.0,74.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,46.5,104.0,38.0,38.0
4921,104.0,96.0,0.0,74.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,46.5,104.0,38.0,38.0
4922,104.0,97.0,0.0,74.0,23.0,63.5,74.0,0.0,0.0,23.0,63.5,0.0,0.0,46.5,104.0,38.0,38.0
4923,113.0,108.0,0.0,76.0,27.0,62.0,74.0,0.0,0.0,27.0,62.0,0.0,0.0,46.0,110.0,42.0,43.0
4924,101.0,90.0,0.0,73.0,22.0,57.0,71.0,0.0,29.5,22.0,57.0,0.0,0.0,44.0,99.0,36.0,39.0
4925,101.0,90.0,0.0,73.0,22.0,57.0,71.0,0.0,29.5,22.0,57.0,0.0,0.0,44.0,99.0,36.0,39.0
4926,118.0,107.0,0.0,76.0,28.0,62.0,74.0,0.0,0.0,28.0,62.0,0.0,0.0,48.0,115.0,45.0,43.0
4927,115.0,102.0,0.0,78.0,23.0,65.0,78.0,0.0,0.0,23.0,65.0,0.0,0.0,45.0,108.0,44.0,45.0
4928,98.0,91.0,40.8,0.0,19.5,61.0,70.5,42.0,0.0,19.5,61.0,0.0,0.0,43.5,102.0,40.0,39.0
4929,114.0,98.0,40.0,83.0,19.0,64.5,81.0,42.5,0.0,19.0,64.5,96.0,53.0,48.0,104.0,43.0,43.5
4930,109.0,103.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,111.0,39.5,42.0
4931,113.0,109.0,2.0,0.0,26.0,60.5,74.0,0.0,0.0,26.0,60.5,4.0,0.0,47.0,115.0,42.0,43.0
4932,103.0,94.0,0.0,2.0,0.0,67.5,76.0,0.0,0.0,24.5,67.0,0.0,0.0,45.0,102.0,36.0,41.5
4933,111.0,99.0,0.0,76.0,26.0,62.5,73.0,0.0,0.0,26.0,62.5,0.0,0.0,45.5,108.0,41.0,41.5
4934,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,37.5
4935,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,37.5
4936,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,37.5
4937,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,37.5
4938,113.0,102.0,0.0,0.0,24.0,62.5,73.0,0.0,0.0,24.0,62.5,0.0,0.0,46.0,110.0,41.0,44.0
4939,113.0,102.0,0.0,0.0,24.0,62.5,73.0,0.0,0.0,24.0,62.5,0.0,0.0,46.0,110.0,41.0,44.0
4940,113.0,106.5,0.0,0.0,26.0,63.0,77.0,0.0,0.0,26.0,63.0,0.0,0.0,47.0,114.0,43.5,43.0
4941,99.0,93.0,0.0,-2.0,24.0,58.0,71.0,0.0,0.0,24.0,58.0,1.0,0.0,43.0,99.0,36.0,38.0
4942,105.0,102.0,0.0,0.0,25.0,58.0,74.0,0.0,0.0,25.0,58.0,0.0,0.0,45.0,108.0,39.5,41.0
4943,107.0,101.0,0.0,2.0,25.0,64.5,76.0,0.0,0.0,25.0,64.5,1.0,0.0,45.0,108.0,40.0,42.5
4944,93.0,78.0,0.0,0.0,22.0,56.0,66.0,0.0,0.0,22.0,56.0,0.0,0.0,39.0,90.0,31.0,34.0
4945,104.0,92.0,0.0,76.0,24.0,67.0,76.0,0.0,0.0,24.0,67.0,0.0,0.0,46.0,107.0,41.5,40.0
4946,109.0,101.0,0.0,0.0,25.0,61.0,76.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.0
4947,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.6,103.0,39.0,40.0
4948,101.0,91.0,0.0,0.0,24.0,64.0,74.0,0.0,0.0,24.0,64.0,0.0,0.0,44.0,103.0,38.0,38.0
4949,106.0,97.0,0.0,0.0,24.0,58.0,74.0,0.0,0.0,24.0,58.0,0.0,0.0,44.0,106.0,39.0,40.5
4950,105.0,92.0,0.0,78.0,25.0,62.5,76.0,0.0,0.0,25.0,62.5,0.0,0.0,45.5,102.0,40.0,41.0
4951,111.0,100.0,0.0,76.5,27.0,63.0,74.0,0.0,0.0,27.0,63.0,0.0,0.0,48.0,106.5,40.0,41.5
4952,112.0,99.0,0.0,76.0,26.0,62.0,74.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,110.0,42.0,42.5
4953,93.0,78.0,0.0,0.0,22.0,56.0,66.0,0.0,0.0,22.0,56.0,0.0,0.0,39.0,90.0,31.0,34.0
4954,93.0,78.0,0.0,0.0,22.0,56.0,66.0,0.0,0.0,22.0,56.0,0.0,0.0,39.0,90.0,31.0,34.0
4955,97.0,87.0,0.0,0.0,23.0,59.5,72.0,0.0,0.0,23.0,59.5,0.0,0.0,43.0,94.0,36.0,39.0
4956,113.0,107.0,0.0,0.0,26.0,60.0,75.0,0.0,0.0,26.0,60.0,0.0,0.0,47.0,113.0,41.0,44.0
4957,111.5,103.0,0.0,0.0,25.0,62.0,76.0,0.0,0.0,25.0,62.0,0.0,0.0,45.0,109.5,39.5,41.0
4958,100.0,89.0,0.0,0.0,23.0,62.0,72.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,99.0,37.0,38.0
4959,120.0,112.0,0.0,0.0,26.0,61.5,78.0,0.0,0.0,26.0,61.5,0.0,0.0,49.0,122.0,44.0,44.0
4960,104.0,92.0,0.0,0.0,23.0,61.0,72.0,0.0,0.0,23.0,61.0,0.0,0.0,44.0,101.0,38.5,39.0
4961,101.0,91.0,0.0,0.0,23.0,62.0,74.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,102.0,38.0,39.0
4962,111.0,106.0,0.0,0.0,24.0,61.5,74.0,0.0,0.0,24.0,61.5,106.0,0.0,47.5,113.0,39.0,42.0
4963,106.0,94.0,0.0,0.0,25.5,58.0,72.0,0.0,0.0,25.5,58.0,0.0,0.0,44.0,104.0,40.0,43.0
4964,110.0,100.0,0.0,74.0,25.5,66.5,74.0,0.0,0.0,25.5,66.5,0.0,0.0,49.0,117.0,40.0,43.5
4965,132.5,118.0,0.0,85.0,25.5,67.5,85.0,0.0,0.0,25.5,67.5,0.0,0.0,48.0,122.0,46.0,44.5
4966,110.0,114.0,0.0,78.0,24.5,59.5,78.0,0.0,0.0,24.5,59.4,0.0,0.0,49.0,115.0,43.0,46.5
4967,96.0,88.0,0.0,0.0,24.0,61.0,73.0,0.0,0.0,24.0,61.0,0.0,0.0,43.0,98.0,38.0,38.0
4968,101.0,90.0,0.0,72.0,23.5,60.0,72.0,0.0,0.0,23.5,60.0,0.0,0.0,44.0,102.0,36.0,37.0
4969,115.0,103.0,0.0,77.0,25.5,62.5,77.0,0.0,0.0,25.5,62.5,0.0,0.0,48.5,116.0,45.0,44.0
4970,118.0,116.0,0.0,76.0,26.0,57.5,74.0,0.0,0.0,26.0,58.5,0.0,0.0,46.0,118.0,43.0,43.5
4971,112.0,98.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,25.0,63.0,102.0,0.0,46.0,110.0,40.0,44.0
4972,129.0,114.0,0.0,78.0,0.0,0.0,76.0,0.0,0.0,28.0,60.5,118.0,0.0,52.0,125.0,47.0,46.0
4973,116.0,104.0,0.0,79.0,21.0,67.0,77.0,0.0,0.0,21.0,67.0,0.0,0.0,47.0,114.0,43.0,43.0
4974,116.0,106.0,0.0,75.0,0.0,0.0,74.0,0.0,0.0,26.0,63.0,108.0,0.0,49.0,115.0,44.0,43.5
4975,101.0,95.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.5,103.0,39.0,40.0
4976,111.0,104.0,0.0,71.0,25.0,62.0,76.0,-3.0,0.0,25.0,62.0,0.0,0.0,47.0,113.0,40.0,43.0
4977,99.0,92.5,0.0,0.0,24.0,56.0,70.0,0.0,0.0,24.0,56.0,0.0,0.0,43.0,101.0,37.0,39.0
4978,105.0,95.0,0.0,78.0,24.0,61.0,76.0,0.0,0.0,24.0,61.0,0.0,0.0,44.5,105.0,38.0,42.0
4979,105.0,95.0,0.0,78.0,24.0,61.0,76.0,0.0,0.0,24.0,61.0,0.0,0.0,44.5,105.0,38.0,42.0
4980,106.0,97.0,0.0,78.0,24.0,61.5,76.0,0.0,0.0,24.0,61.5,0.0,0.0,44.5,106.0,38.0,42.5
4981,114.0,100.0,0.0,76.0,0.0,0.0,74.0,0.0,0.0,26.0,63.0,104.0,0.0,47.0,110.0,45.0,45.0
4982,109.0,99.0,0.0,0.0,25.0,60.0,76.0,0.0,0.0,25.0,60.0,0.0,0.0,48.0,109.0,39.0,42.0
4983,109.0,105.0,0.0,72.0,25.0,64.0,76.0,55.5,0.0,25.0,64.0,106.0,0.0,46.0,111.0,41.0,42.0
4984,99.0,92.5,0.0,0.0,24.0,56.0,70.0,0.0,0.0,24.0,56.0,0.0,0.0,43.0,101.0,37.0,39.0
4985,105.0,102.0,0.0,2.0,25.0,65.0,76.0,1.0,0.0,25.0,65.0,2.5,0.0,45.0,108.5,40.0,43.0
4986,116.0,100.0,0.0,77.0,0.0,0.0,76.0,0.0,0.0,25.0,66.0,104.0,0.0,47.0,108.0,40.0,42.5
4987,112.0,94.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,26.0,64.0,100.0,0.0,46.0,104.0,42.0,44.5
4988,114.0,98.0,0.0,76.0,0.0,0.0,75.0,0.0,0.0,26.0,63.0,100.0,0.0,46.0,106.0,45.0,42.0
4989,109.0,103.0,0.0,0.0,23.0,57.0,75.0,0.0,0.0,23.0,57.0,0.0,0.0,46.0,110.0,41.0,41.0
4990,106.0,91.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,24.0,63.0,96.0,0.0,45.0,101.0,39.0,41.0
4991,114.0,96.0,19.5,75.0,24.0,65.5,75.0,21.5,34.0,24.0,65.5,104.0,50.0,46.0,106.0,19.5,42.0
4992,101.0,90.0,0.0,78.0,23.5,62.5,78.0,0.0,0.0,23.5,62.5,0.0,0.0,47.5,103.0,36.0,39.0
4993,114.0,105.0,0.0,77.0,25.0,61.0,77.0,0.0,0.0,25.0,59.0,0.0,0.0,47.0,115.0,44.0,43.5
4994,107.0,96.0,0.0,77.0,24.5,61.5,77.0,0.0,0.0,24.5,61.5,0.0,0.0,47.0,108.0,42.0,40.0
4995,99.0,88.0,0.0,0.0,23.0,62.5,74.0,0.0,0.0,23.0,62.5,0.0,0.0,45.0,98.0,35.0,38.0
4996,123.0,119.0,0.0,0.0,26.0,67.0,78.1,1.5,-1.0,26.0,67.0,0.0,0.0,49.0,122.0,44.5,45.5
4997,101.0,87.0,0.0,0.0,23.5,63.0,76.0,0.0,0.0,23.5,63.0,0.0,0.0,44.5,102.0,38.0,39.0
4998,100.5,87.0,0.0,0.0,23.5,63.0,75.5,0.0,0.0,23.5,63.0,0.0,0.0,44.5,102.0,38.0,39.0
4999,101.0,87.0,0.0,0.0,23.5,63.0,76.0,0.0,0.0,23.5,63.0,0.0,0.0,44.5,102.0,38.0,39.0
5000,103.0,90.0,0.0,75.0,24.0,62.0,75.0,0.0,0.0,24.0,62.0,91.0,0.0,43.0,103.0,36.5,40.5
5001,102.0,60.5,0.0,71.5,24.0,60.5,71.5,0.0,0.0,24.0,60.5,0.0,0.0,44.0,60.5,37.0,40.0
5002,103.0,95.5,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
5003,100.0,89.0,1.5,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,99.0,38.0,39.0
5004,105.0,98.5,0.0,77.0,24.0,64.5,77.0,0.0,0.0,24.0,64.5,0.0,0.0,48.0,120.0,49.0,41.5
5005,95.5,80.0,0.0,73.0,23.5,61.0,73.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,97.5,35.5,40.5
5006,107.0,100.0,0.0,0.0,22.0,61.5,77.5,0.0,0.0,22.0,61.5,0.0,0.0,46.0,108.0,43.0,40.0
5007,109.6,103.5,43.2,78.0,18.0,60.0,76.0,44.5,0.0,18.0,60.0,100.0,48.0,47.0,110.0,42.5,42.5
5008,105.0,97.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
5009,112.0,105.5,41.0,77.0,19.0,60.0,75.0,43.0,0.0,19.0,60.0,108.0,0.0,47.0,114.0,45.0,42.0
5010,113.0,110.0,41.0,79.0,19.0,60.0,77.0,44.5,0.0,19.0,60.0,112.0,48.0,50.0,115.0,43.0,46.5
5011,105.5,95.5,38.5,79.0,24.5,63.5,77.0,43.24,0.0,23.0,64.0,0.0,0.0,46.0,106.0,38.5,39.5
5012,103.0,91.0,0.0,0.0,24.0,60.0,75.0,0.0,0.0,24.0,60.0,0.0,0.0,43.0,101.0,38.5,38.5
5013,101.0,94.0,0.0,73.0,22.0,59.5,70.0,0.0,0.0,22.0,59.5,0.0,0.0,44.0,102.0,39.0,41.0
5014,105.5,98.0,0.0,0.0,25.0,62.0,76.5,0.0,0.0,25.0,62.0,0.0,0.0,45.0,105.0,40.0,40.5
5015,105.5,98.0,0.0,0.0,25.0,62.0,76.5,0.0,0.0,25.0,62.0,0.0,0.0,45.0,105.0,40.0,40.5
5016,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5017,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5018,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5019,90.5,81.5,0.0,0.0,23.0,59.0,71.0,0.0,0.0,23.0,59.0,0.0,0.0,42.5,89.0,34.0,36.5
5020,90.5,81.5,0.0,0.0,21.5,59.0,71.0,0.0,0.0,21.5,59.0,0.0,0.0,42.5,89.0,34.0,36.5
5021,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5022,97.0,89.0,0.0,0.0,24.0,62.0,73.0,0.0,0.0,24.0,62.0,0.0,0.0,43.0,99.0,38.0,39.0
5023,90.0,84.0,35.8,72.0,24.5,57.0,70.0,40.1,0.0,23.0,57.0,0.0,0.0,42.6,93.0,35.5,38.0
5024,113.0,104.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,47.0,115.0,41.0,43.0
5025,103.0,95.0,0.0,0.0,24.0,62.0,71.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,103.0,39.0,41.0
5026,117.0,107.0,42.0,77.0,26.0,62.0,76.0,45.0,0.0,26.0,62.0,114.0,49.0,49.0,119.0,48.0,49.0
5027,109.0,96.0,0.0,0.0,25.0,61.0,75.7,0.0,0.0,25.0,61.0,0.0,0.0,46.0,106.0,41.0,43.0
5028,1.0,1.0,0.0,0.0,1.0,63.5,76.0,0.0,0.0,1.0,63.5,0.0,0.0,45.5,1.0,1.0,41.0
5029,99.0,91.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,103.0,37.0,39.0
5030,99.0,91.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,103.0,37.0,39.0
5031,99.0,91.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,103.0,37.0,39.0
5032,103.0,96.0,0.0,0.0,23.0,59.0,73.0,0.0,0.0,23.0,59.0,0.0,0.0,43.0,104.0,37.5,39.5
5033,103.0,96.0,0.0,0.0,23.0,59.0,73.0,0.0,0.0,23.0,59.0,0.0,0.0,43.0,104.0,37.5,39.5
5034,103.0,96.0,0.0,0.0,23.0,59.0,73.0,0.0,0.0,23.0,59.0,0.0,0.0,43.0,105.0,37.3,39.5
5035,103.0,91.0,0.0,0.0,24.0,60.0,75.0,0.0,0.0,24.0,60.0,0.0,0.0,43.0,101.0,38.5,38.5
5036,102.8,91.0,0.0,0.0,24.0,60.0,75.0,0.0,0.0,24.0,60.0,0.0,0.0,43.0,101.0,38.5,38.5
5037,105.0,97.0,42.0,76.0,19.0,62.0,74.0,44.0,0.0,19.0,62.0,98.5,0.0,46.0,104.5,40.0,40.0
5038,105.0,88.0,42.0,79.0,19.0,62.0,77.0,43.0,0.0,19.0,62.0,0.0,0.0,48.0,103.0,38.0,40.0
5039,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5040,121.0,115.0,0.0,81.0,25.5,66.0,81.0,0.0,0.0,25.5,66.5,0.0,0.0,47.0,122.0,43.0,45.5
5041,125.0,119.1,0.0,83.0,26.0,67.0,83.0,0.0,0.0,27.0,67.0,0.0,-0.1,50.0,127.0,45.0,46.0
5042,104.0,97.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.5,105.0,39.0,41.0
5043,104.0,97.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.5,105.0,39.0,41.0
5044,104.0,97.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.5,105.0,39.0,41.0
5045,103.0,95.0,0.0,73.0,25.5,59.5,70.0,0.0,0.0,25.5,59.5,0.0,0.0,47.0,106.0,37.5,41.5
5046,96.0,87.0,0.0,72.0,25.0,58.5,69.5,0.0,0.0,25.0,58.5,0.0,0.0,45.5,97.5,34.0,39.0
5047,112.0,96.0,0.0,77.0,24.0,63.0,75.0,0.0,0.0,24.0,63.0,0.0,0.0,46.0,110.0,43.0,43.0
5048,122.0,114.0,0.0,77.0,26.0,50.0,75.0,0.0,0.0,26.0,50.0,0.0,0.0,50.0,120.0,43.0,41.0
5049,122.0,114.0,0.0,77.0,26.0,50.0,75.0,0.0,0.0,26.0,50.0,0.0,0.0,50.0,120.0,43.0,41.0
5050,108.0,102.0,48.5,0.0,19.5,65.0,76.5,47.5,0.0,19.5,65.0,104.0,0.0,49.8,116.0,46.0,43.5
5051,105.0,91.0,0.0,0.0,24.0,66.0,77.0,0.0,-1.0,24.0,66.0,0.0,0.0,44.0,101.0,37.0,41.0
5052,105.0,91.0,0.0,0.0,24.0,66.0,77.0,0.0,-1.0,24.0,66.0,0.0,0.0,44.0,101.0,37.0,41.0
5053,113.0,111.0,0.0,0.0,26.0,62.0,76.0,0.0,0.0,26.0,62.0,0.0,0.0,47.0,116.0,41.5,46.0
5054,113.0,108.0,0.0,0.0,26.0,63.0,76.0,0.0,1.0,26.0,63.0,0.0,0.0,47.0,114.0,41.0,43.0
5055,112.5,105.0,0.0,0.0,25.0,60.0,73.0,0.0,0.0,25.0,60.0,112.0,50.0,46.5,111.0,41.0,42.5
5056,112.5,105.0,0.0,0.0,25.0,60.0,73.0,0.0,0.0,25.0,60.0,112.0,50.0,46.5,111.0,41.0,42.5
5057,108.0,97.0,0.0,73.0,23.0,60.0,71.0,0.0,0.0,23.0,60.0,0.0,0.0,46.0,109.0,38.9,41.0
5058,108.0,97.0,0.0,73.0,23.0,60.0,71.0,0.0,0.0,23.0,60.0,0.0,0.0,46.0,109.0,38.9,41.0
